x,y,salinity
3001.928678069728,148.6416782010027,27.94564437866211
3026.133726948716,170.46551580756724,27.92852783203125
3049.91412584737,192.47882836086228,27.902137756347656
3074.1191747263574,214.68156319067367,27.874753952026367
3098.3242236053457,236.31462660999938,27.846704483032227
3122.104622504,258.32694891152255,27.823644638061523
3145.8850214026543,280.14916742414357,27.797569274902344
3170.514720261975,302.1607533951814,27.76885223388672
3194.2951191606294,324.1720854365549,27.738557815551758
3218.075518059284,345.99331798597404,27.715354919433594
3241.8559169579385,367.81422476254875,27.695524215698242
3266.0609658369267,389.82452186330397,27.675987243652344
3290.266014715915,412.02425107603,27.653018951416016
3314.4710635949023,433.844112637234,27.632099151611328
3338.2514624935566,455.66370333781174,27.610132217407227
3362.456511372544,477.67266690646284,27.584793090820312
3386.236910271198,499.49160172606014,27.559022903442383
3410.0173091698525,521.3102107663886,27.53580665588379
3434.6470080291733,543.5078652145094,27.515037536621094
3458.427406927828,565.1360574715467,27.509422302246094
3482.2078058264824,587.3331922447737,27.509424209594727
3506.41285470547,608.9606531821752,27.519153594970703
3530.6179035844575,631.1570422165597,27.529638290405273
3554.398302483113,653.1634301162834,27.542699813842773
3578.6033513621005,675.1693993985782,27.554664611816406
3602.808400241088,696.9852862211692,27.570161819458008
3626.588799139742,718.9906838105547,27.589061737060547
3650.3691980383965,740.8060076396235,27.613666534423828
3674.1495969370512,763.0004931244835,27.643798828125
3698.354645816039,784.6253156408206,27.677932739257812
3722.5596946950263,806.6292911097586,27.71122932434082
3746.764743574014,828.6329320851929,27.74199104309082
3770.5451424726684,850.6363519630429,27.768152236938477
3794.7501913516558,872.4495903436996,27.79225730895996
3818.530590250311,894.2626163263503,27.81664276123047
3843.160289109632,916.4545395769178,27.842113494873047
3866.940688008286,938.0771730768829,27.870100021362305
3890.7210869069404,960.458406903354,27.901540756225586
3914.501485805595,981.8906594007958,27.937881469726562
3938.706534684583,1004.0813698629856,27.974693298339844
3962.4869335832373,1026.0821532123664,28.01559066772461
3986.6919824622246,1048.0824681976135,28.057842254638672
4010.8970313412124,1069.892725014358,28.098098754882812
4035.1020802201997,1091.892372432623,28.138824462890625
4058.8824791188545,1113.8918338528913,28.179349899291992
4082.6628780175092,1135.701247245352,28.219459533691406
4106.443276916164,1157.5103348319342,28.258331298828125
4131.072975775484,1179.5084986476913,28.297574996948242
4154.853374674139,1201.5066424748518,28.33770751953125
4178.633773572793,1223.5044576604037,28.378814697265625
4202.838822451781,1245.312065908002,28.420616149902344
4227.0438713307685,1267.4987641063494,28.46185302734375
693.1067349985748,-2002.868604828689,28.393936157226562
716.8871338972292,-1981.0128886385598,28.189430236816406
740.6675327958837,-1959.157498125085,27.989717483520508
765.2972316552044,-1937.1120004177062,27.75695037841797
789.077630553859,-1915.0673529447265,27.51033592224121
812.8580294525136,-1893.4028622449111,27.235740661621094
837.4877283118342,-1871.1684579381822,26.923656463623047
861.2681272104888,-1849.5046229485188,26.6021785736084
885.4731760894764,-1827.271137998337,26.278064727783203
909.2535749881309,-1805.6079558401818,25.989665985107422
933.0339738867854,-1783.5652825852062,25.821619033813477
957.2390227657731,-1761.332797747877,25.866167068481445
981.8687216250938,-1739.6701307928022,26.00847053527832
1005.6491205237484,-1717.818353124985,26.170249938964844
1029.429519422403,-1695.7769999109705,26.36469268798828
1053.6345683013906,-1674.1155519174847,26.601655960083008
1077.4149672000449,-1651.8849574705787,26.83418083190918
1101.1953660986997,-1630.034488299016,27.043115615844727
1125.4004149776872,-1608.1841306567837,27.200807571411133
1149.6054638566748,-1586.1442104450618,27.2998104095459
1173.8105127356623,-1564.2945172608072,27.342117309570312
1197.5909116343169,-1542.2554697799483,27.354148864746094
1221.3713105329716,-1520.2167508264333,27.349397659301758
1246.001009392292,-1498.3678496941434,27.33926773071289
1269.7814082909467,-1476.3297922481413,27.32662582397461
1293.9864571699343,-1454.6716406096173,27.31859016418457
1317.7668560685888,-1432.63424032557,27.31250762939453
1341.9719049475764,-1410.9767459512834,27.307979583740234
1365.7523038462311,-1388.5602404221793,27.302574157714844
1390.3820027055517,-1367.0931038878564,27.301868438720703
1414.1624016042063,-1344.8671439657583,27.316850662231445
1437.9428005028608,-1322.8313923179242,27.343778610229492
1462.1478493818483,-1300.98567142148,27.377798080444336
1485.9282482805029,-1279.1404524133268,27.41688346862793
1510.1332971594907,-1257.295391651835,27.460163116455078
1533.9136960581452,-1235.4508269646326,27.50735855102539
1558.543394917466,-1213.226525250097,27.557392120361328
1582.3237938161203,-1191.3826206279005,27.61728286743164
1606.104192714775,-1169.7289086071455,27.692440032958984
1630.3092415937626,-1147.5057701944008,27.780738830566406
1654.0896404924172,-1125.852711062339,27.86650276184082
1678.2946893714047,-1103.4403773620215,27.956811904907227
1702.075088270059,-1081.5981113622531,28.04779624938965
1726.2801371490468,-1059.9458896505428,28.134151458740234
1750.4851860280346,-1037.9142800005518,28.215362548828125
1774.2655849266891,-1016.072996962558,28.292049407958984
1798.89528378601,-993.8520639473313,28.375640869140625
1822.6756826846643,-971.8215869989507,28.451385498046875
1846.4560815833188,-950.1711437575501,28.521249771118164
1870.2364804819733,-928.331172241938,28.58272933959961
1894.8661793412941,-906.111585549667,28.642234802246094
1918.2219282596154,-884.4622402241988,28.702125549316406
1942.8516271189362,-862.4331735361058,28.75528907775879
1967.0566759979238,-840.4045590913787,28.80423355102539
1990.8370748965783,-818.5662320698917,28.85238265991211
2014.617473795233,-796.5383882107761,28.8935546875
2038.8225226742206,-774.7006108532304,28.929927825927734
2063.0275715532084,-752.8631650392176,28.95998191833496
2086.8079704518627,-730.83630989357,28.979230880737305
2111.01301933085,-708.9995257027949,28.992998123168945
2134.7934182295044,-687.1631646041722,29.00353240966797
2158.9984671084926,-664.947372670299,29.01133155822754
2182.778866007147,-643.3015013230328,29.01702880859375
2207.4085648664677,-621.2761250714638,29.007137298583984
2231.188963765122,-599.2512487941198,28.98875617980957
2254.9693626637763,-577.0368728352453,28.96274185180664
2278.7497615624316,-555.5821356061923,28.932037353515625
2302.954810441419,-533.3683457226998,28.902793884277344
2327.1598593204067,-511.72436500689446,28.874794006347656
2350.9402582190605,-489.7011331924327,28.84360122680664
2375.1453070980483,-467.48834654706866,28.807212829589844
2399.350355977036,-445.8453561739124,28.76313591003418
2423.130754875691,-423.8231145282155,28.70861053466797
2447.335803754678,-401.80114792133526,28.650428771972656
2471.1162026533325,-380.1591971102196,28.583600997924805
2495.3212515323207,-357.75826570489653,28.511436462402344
2519.101650430975,-335.92715674752594,28.436912536621094
2543.3066993099624,-313.906520608133,28.386476516723633
2567.51174818895,-292.2658381841284,28.348419189453125
2591.2921470876045,-270.0560958466393,28.313812255859375
2615.4971959665927,-248.4160722272636,28.27701187133789
2639.70224484558,-226.39676662090324,28.23694610595703
2663.4826437442343,-204.3778226982313,28.19830322265625
2687.687692623222,-182.35918305957725,28.163671493530273
2711.043441541544,-160.53072169082336,28.133996963500977
2735.6731404008647,-138.70252480988566,28.105838775634766
2759.878189279852,-116.68488271349602,28.080116271972656
2784.08323815884,-94.6675750720938,28.05607795715332
2807.4389870771606,-72.65062124917445,28.030597686767578
2831.6440359561484,-51.01356445920583,28.005889892578125
2855.424434854803,-28.80746281492485,27.9887752532959
2879.2048337534575,-6.981274735287096,27.987524032592773
2903.8345326127783,15.034373232108768,28.00211524963379
2927.6149315114326,36.67011437157714,28.029314041137695
2951.8199803904204,58.68509830354508,28.04440689086914
2976.0250292694086,80.69974777297129,28.039762496948242
2999.805428168063,102.71407646740307,28.033742904663086
3024.4351270273837,124.53826089981897,28.02189826965332
3048.215525926038,146.55192794861927,28.006404876708984
3071.9959248246923,168.37548681110695,27.982999801635742
3095.776323723347,190.57827624990435,27.955299377441406
3119.5567226220014,212.4011807454447,27.925498962402344
3144.1864214813218,234.22369703993655,27.900407791137695
3167.966820379977,256.23571805201425,27.87288475036621
3192.1718692589643,278.05760094665123,27.84466552734375
3216.3769181379525,300.068923241065,27.818931579589844
3240.157317036607,321.8901844174782,27.797128677368164
3263.937715935261,344.09065613213755,27.779769897460938
3287.7181148339155,365.9112629287167,27.764291763305664
3312.3478136932363,387.73144059335516,27.744792938232422
3336.128212591891,409.9309177334924,27.727073669433594
3359.9086114905454,431.5607761127969,27.707975387573242
3384.5383103498657,453.56971268256456,27.68480110168457
3408.31870924852,475.768195239778,27.660770416259766
3432.523758127508,497.3970056344023,27.64219093322754
3456.304157026163,519.2153131942566,27.630136489868164
3480.509205905151,541.2229781130818,27.623201370239258
3504.289604803805,563.4201374638898,27.622276306152344
3528.0700037024594,585.0477080954469,27.632692337036133
3551.850402601114,607.2442087969298,27.644939422607422
3576.480101460435,629.2504607012909,27.66014862060547
3600.2605003590893,651.0667977507347,27.6727352142334
3624.4655492380766,673.0724659995509,27.684852600097656
3648.245948136731,694.8881471490754,27.69879722595215
3672.4509970157183,716.8931507948611,27.718521118164062
3696.231395914374,738.8979184480883,27.745996475219727
3720.4364447933613,760.7125150797784,27.778270721435547
3744.641493672349,782.7165196259983,27.811477661132812
3768.4218925710034,804.5305588468616,27.84197235107422
3792.202291469658,826.5340089654295,27.8691463470459
3816.4073403486454,848.5370173378906,27.893892288208008
3840.6123892276332,870.3499574063087,27.918350219726562
3865.2420880869536,892.3521792640869,27.943893432617188
3889.022486985608,914.1645736241181,27.971609115600586
3912.802885884262,936.3561012013365,28.00222396850586
3936.5832847829165,957.9781130407538,28.035398483276367
3960.363683681572,979.9792552626108,28.073936462402344
3984.993382540893,1001.979801684075,28.113731384277344
4008.7737814395473,1023.7905569781578,28.153072357177734
4032.554180338202,1045.7907088444051,28.191396713256836
4056.7592292171894,1067.6006687802435,28.22960662841797
4080.5396281158437,1089.6001618550567,28.268604278564453
4104.744676994831,1111.599178086932,28.306861877441406
4128.949725873819,1133.7875764437097,28.34443473815918
4152.730124772474,1155.4066458833565,28.382762908935547
4176.935173651461,1177.5943767394338,28.421159744262695
4200.715572550115,1199.402505452957,28.460622787475586
4224.49597144877,1221.589730239816,28.500553131103516
4248.701020327758,1243.5867482134447,28.53992462158203
715.1885339758968,-2026.7846509262358,28.316635131835938
738.9689328745513,-2004.928907500792,28.154573440551758
762.7493317732058,-1983.073489752234,27.983074188232422
786.5297306718603,-1961.218397681473,27.757469177246094
811.1594295311811,-1939.1732005908398,27.529953002929688
834.9398284298356,-1917.5086799255557,27.29299545288086
859.5695272891562,-1895.4641545236043,27.03943634033203
883.3499261878109,-1873.4204682868462,26.787189483642578
907.1303250864655,-1851.3771105647363,26.543180465698242
930.91072398512,-1829.7138955596447,26.338438034057617
954.6911228837745,-1807.4812863527313,26.213115692138672
979.3208217430953,-1785.6283414750972,26.203346252441406
1003.9505206024157,-1763.775733914263,26.282026290893555
1027.3062695207373,-1741.5443568403985,26.376646041870117
1051.5113183997248,-1719.882547050305,26.50897789001465
1075.2917172983796,-1697.8414950239485,26.687442779541016
1099.496766177367,-1675.8005483553927,26.88800811767578
1123.7018150563545,-1654.1397273156156,27.076189041137695
1147.4822139550092,-1632.0996638919075,27.23386001586914
1171.2626128536638,-1610.0599289930044,27.342744827270508
1195.8923117129843,-1588.399882296286,27.40570068359375
1219.6727106116389,-1566.3608074835943,27.42818832397461
1243.4531095102934,-1544.1321727099635,27.43385887145996
1268.0828083696142,-1522.4731249957972,27.427236557006836
1292.287857248602,-1500.434840392554,27.412067413330078
1315.6436061669235,-1478.5871681613096,27.403148651123047
1339.4240050655778,-1456.5497390296239,27.402286529541016
1363.6290539445654,-1434.5124473781434,27.400188446044922
1388.2587528038862,-1412.6651818722894,27.39641571044922
1412.0391517025407,-1391.0085026209779,27.399747848510742
1436.2442005815283,-1368.97220984619,27.411794662475586
1460.024599480183,-1347.1263064600441,27.430622100830078
1483.8049983788374,-1325.2807287783382,27.45903968811035
1508.4346972381582,-1303.055384176241,27.497770309448242
1532.2150961368127,-1281.2104665544061,27.539644241333008
1555.995495035467,-1259.1760047639175,27.581518173217773
1579.7758939341215,-1237.3317399735913,27.630630493164062
1604.4055927934423,-1215.4874770983622,27.690916061401367
1628.185991692097,-1193.4540039662836,27.769935607910156
1651.9663905907514,-1171.6107235379463,27.855201721191406
1676.5960894500722,-1149.577599832291,27.941679000854492
1700.3764883487268,-1127.9248393381167,28.030630111694336
1724.156887247381,-1105.8926820026538,28.121217727661133
1748.3619361263686,-1084.0505672608206,28.206409454345703
1772.5669850053564,-1062.0189270722956,28.28718376159668
1796.347383904011,-1039.797904268965,28.369966506958008
1820.5524327829987,-1017.9567855410413,28.44297981262207
1844.332831681653,-996.1161310377399,28.509620666503906
1868.5378805606406,-974.2756724713928,28.571184158325195
1892.3182794592954,-952.2458224688619,28.629783630371094
1916.523328338283,-930.4060255093472,28.689138412475586
1940.7283772172707,-908.1868661610622,28.746829986572266
1964.508776115925,-886.7275443300358,28.79930305480957
1989.1384749752458,-864.5089357025063,28.85032081604004
2012.9188738739003,-842.4807373776187,28.89643096923828
2036.6992727725549,-820.6427088586737,28.93726348876953
2060.4796716712094,-798.9948458978308,28.97420883178711
2085.10937053053,-776.587745256057,29.003244400024414
2108.8897694291845,-754.750702568192,29.024070739746094
2132.670168327839,-732.9139856095646,29.038177490234375
2156.8752172068266,-710.887665557823,29.04800796508789
2181.0802660858144,-688.8616799367103,29.054046630859375
2204.860664984469,-666.8361175873913,29.059181213378906
2229.0657138634565,-645.3802872708285,29.047847747802734
2253.2707627424443,-623.1654693393074,29.02754020690918
2277.4758116214316,-601.3306425417231,28.99900245666504
2300.8315605397534,-579.306476193454,28.968379974365234
2324.6119594384077,-557.2825582988938,28.938316345214844
2349.2416582977285,-535.6384716131594,28.90974235534668
2373.022057196383,-513.4253926765034,28.87778663635254
2397.2271060753706,-491.59221924926385,28.84866714477539
2421.007504974025,-469.759439968634,28.810062408447266
2445.212553853013,-447.7371098295244,28.75218963623047
2468.992952751667,-425.71517085478735,28.67863655090332
2493.1980016306547,-403.8833207273331,28.59870147705078
2517.403050509642,-382.051802160556,28.524505615234375
2541.183449408297,-360.03085195013557,28.463096618652344
2564.9638483069516,-338.20004010429346,28.422786712646484
2589.168897185939,-316.36951184998014,28.389022827148438
2613.3739460649267,-294.3495082571003,28.356964111328125
2637.578994943914,-272.14003365142196,28.321924209594727
2661.7840438229023,-250.3105044180622,28.283470153808594
2685.5644427215566,-228.481337197467,28.24458885192871
2709.344841620211,-206.65249572814238,28.208045959472656
2733.125240518865,-184.4443804693941,28.17481231689453
2757.754939378186,-162.80594830295203,28.14719581604004
2781.535338276841,-140.40870066357311,28.122018814086914
2805.7403871558286,-118.77095333486353,28.100555419921875
2829.09613607415,-96.56417841900853,28.079133987426758
2853.7258349334707,-75.11686963208096,28.05951499938965
2877.5062338321254,-52.72095081551524,28.051748275756836
2902.135932691446,-31.084516991876125,28.058717727661133
2925.9163315901005,-9.258631858104984,28.086029052734375
2949.696730488755,12.756714387197546,28.114871978759766
2973.477129387409,34.77173203842987,28.128435134887695
2997.6821782663974,56.786413526869225,28.122190475463867
3021.8872271453847,78.61097797926499,28.11153221130371
3046.0922760243725,100.62499198097584,28.098344802856445
3070.29732490336,122.44889182805524,28.082843780517578
3094.077723802014,144.46225759215037,28.05992889404297
3117.8581227006694,166.28551790035056,28.03350067138672
3141.6385215993237,188.48800332057115,28.00551986694336
3166.2682204586445,210.12077922760068,27.977596282958984
3190.048619357299,232.32260010907882,27.9499568939209
3213.829018255953,253.9547761339338,27.92178726196289
3238.0340671349404,276.1559015853218,27.896242141723633
3262.2391160139287,297.977153166523,27.876501083374023
3286.019514912583,319.98788262104176,27.861610412597656
3309.7999138112377,342.188048892613,27.849571228027344
3334.4296126705585,363.8184947170744,27.832857131958008
3358.2100115692133,385.638471355456,27.816736221313477
3381.9904104678676,407.6478833411396,27.801359176635742
3405.770809366522,429.84672642400807,27.78172492980957
3429.9758582455092,451.66566127680346,27.761587142944336
3454.180907124497,473.6740213567421,27.751588821411133
3478.3859560034844,495.3025361894644,27.73984146118164
3502.5910048824726,517.3102301885073,27.73357582092285
3526.371403781127,539.3176615926004,27.731155395507812
3550.151802679781,561.1350132722331,27.740224838256836
3574.781501539102,583.1416333960941,27.754016876220703
3598.5619004377572,604.9583262720292,27.769817352294922
3622.3422993364115,626.964440170184,27.783451080322266
3646.547348215399,648.7803935728869,27.79529571533203
3670.327747114053,670.7858487125154,27.807329177856445
3694.532795993041,692.6011403698859,27.824434280395508
3718.3131948916957,714.6059367472841,27.847747802734375
3742.09359379035,736.800144176688,27.87641143798828
3766.723292649671,758.4246031629222,27.90743064880371
3790.503691548325,780.6181460068173,27.937496185302734
3814.2840904469795,802.242151264363,27.96527862548828
3838.0644893456347,824.4350354381328,27.99102783203125
3862.6941882049555,846.4376299255592,28.01665687561035
3886.47458710361,868.2503845219445,28.043519973754883
3910.679635982597,890.2524242959206,28.071516036987305
3934.4600348812514,912.0645229715947,28.101356506347656
3958.6650837602397,933.8761713456697,28.13612174987793
3982.445482658894,955.8773408727138,28.172941207885742
4007.075181518215,978.0676449156254,28.210542678833008
4030.855580416869,999.8784274132546,28.247135162353516
4054.6359793155234,1022.0683262268248,28.282886505126953
4078.416378214178,1044.0681739280801,28.318960189819336
4102.621427093166,1065.6881144556326,28.355974197387695
4126.826475972154,1087.6871597616537,28.392398834228516
4150.6068748708085,1109.686018511926,28.428775787353516
4174.811923749796,1131.6843977351548,28.46575927734375
4199.016972628783,1153.4927299891274,28.502769470214844
4222.7973715274375,1175.4905983635658,28.540605545043945
4246.577770426093,1197.2984284687702,28.578317642211914
4271.207469285413,1219.295315824643,28.616384506225586
737.2703329532188,-2050.8902842628936,28.300886154174805
761.0507318518733,-2029.0345121856706,28.16240692138672
784.831130750528,-2006.9891499858084,28.00147819519043
809.0361796295155,-1985.1337663521917,27.795570373535156
832.8165785281699,-1963.0890626905339,27.588685989379883
857.0216274071576,-1941.234340579946,27.374643325805664
881.6513262664783,-1919.1897843517197,27.15610122680664
905.0070751847996,-1897.336234876387,26.947534561157227
929.2121240637873,-1875.4825057904752,26.763019561767578
952.9925229624419,-1853.8192608204592,26.625167846679688
977.6222218217627,-1831.776042116135,26.537126541137695
1001.4026207204171,-1809.54374273975,26.51133155822754
1025.1830196190717,-1787.8814791745112,26.533775329589844
1048.9634185177263,-1765.839738322955,26.58133316040039
1073.5931173770468,-1743.7978615578345,26.66728401184082
1097.3735162757014,-1721.9466808018035,26.7993221282959
1121.5785651546892,-1700.0955993342104,26.969728469848633
1145.7836140336767,-1678.0549550681078,27.133466720581055
1169.139362951998,-1656.204979177139,27.275318145751953
1193.3444118309858,-1634.3548878574113,27.3895263671875
1217.1248107296403,-1612.3154527356544,27.46526527404785
1241.7545095889611,-1590.2759225671057,27.50092315673828
1265.5349084876157,-1568.6169247132136,27.517507553100586
1289.7399573666034,-1546.198500773378,27.51858901977539
1313.9450062455908,-1524.7298384482053,27.505760192871094
1337.725405144245,-1502.5021705795666,27.49643325805664
1361.5058040428999,-1480.6545969912697,27.49268341064453
1386.1355029022207,-1458.9968405159332,27.49247169494629
1409.915901800875,-1436.9600441529337,27.48798942565918
1433.6963006995295,-1414.9235763242104,27.488086700439453
1457.4766995981843,-1393.0773127736193,27.4954891204834
1482.1063984575046,-1371.041135385633,27.513587951660156
1505.8867973561594,-1349.195530475441,27.54285430908203
1530.091846235147,-1327.1602030609715,27.580406188964844
1553.8722451338015,-1305.5051238892845,27.61979103088379
1578.077294012789,-1283.280590909404,27.66029167175293
1602.2823428917766,-1261.6259965776787,27.707712173461914
1626.0627417904311,-1239.4022989383807,27.76703643798828
1650.2677906694187,-1217.5584990721652,27.846899032592773
1674.0481895680734,-1195.5253271553493,27.92828369140625
1698.253238447061,-1173.682188877704,28.012271881103516
1722.4582873260485,-1151.6495221665966,28.100116729736328
1746.238686224703,-1129.9970574286058,28.187042236328125
1770.019085123358,-1107.7753441830578,28.269315719604492
1794.6487839826782,-1085.7435287788312,28.35236358642578
1818.429182881333,-1064.0920455371856,28.433998107910156
1842.2095817799875,-1042.2510323499052,28.50223159790039
1866.8392806393083,-1019.8405189341922,28.566165924072266
1890.6196795379626,-998.0001672495673,28.622446060180664
1914.4000784366174,-976.1601412852274,28.67911148071289
1938.1804773352717,-954.5102881572647,28.73731803894043
1962.8101761945925,-932.4808180824068,28.79193878173828
1986.590575093247,-910.2620866364172,28.842498779296875
2010.3709739919013,-888.4233722111009,28.893693923950195
2034.5760228708891,-866.7747094406577,28.938772201538086
2058.356421769544,-844.746807999818,28.98106575012207
2082.9861206288647,-822.7190159127928,29.01709747314453
2107.191169507852,-800.8815078386982,29.0455322265625
2130.971568406507,-779.0444350958575,29.065181732177734
2154.3273173248276,-756.8281204756788,29.078813552856445
2178.532366203816,-734.9916011976776,29.088111877441406
2203.162065063136,-712.9654871222718,29.095401763916016
2226.942463961791,-691.3195572858203,29.099971771240234
2250.7228628604453,-669.1044648454434,29.089860916137695
2274.927911739433,-647.269271738914,29.065574645996094
2299.1329606184204,-625.2445845655199,29.03544807434082
2322.913359517075,-603.2203121963403,29.00450897216797
2347.118408396063,-581.5759364825134,28.97419548034668
2371.3234572750507,-559.552246801995,28.942222595214844
2395.103856173705,-537.5289631783254,28.906782150268555
2418.8842550723593,-515.695826613148,28.876487731933594
2442.664653971014,-493.67319871839106,28.840335845947266
2466.869702850002,-472.0304678117165,28.788429260253906
2491.4994017093227,-450.00837724737255,28.71563720703125
2515.279800607977,-427.98674104568755,28.62834930419922
2539.0601995066318,-406.1552447497344,28.551658630371094
2563.265248385619,-383.9444032147809,28.499794006347656
2587.045647284274,-361.9237556798299,28.461442947387695
2611.675346143594,-340.2829601500512,28.429363250732422
2635.455745042249,-318.4527783977191,28.398160934448242
2659.6607939212363,-296.2432745765973,28.364585876464844
2683.016542839558,-274.41378662978127,28.328222274780273
2707.6462416988784,-252.39471635561088,28.291000366210938
2731.426640597533,-230.75564754159552,28.255512237548828
2755.631689476521,-208.5474784903748,28.225481033325195
2779.4120883751757,-186.52946862093495,28.20003318786621
2803.617137254163,-164.7015609883341,28.176105499267578
2827.3975361528173,-142.87400396716217,28.156381607055664
2851.6025850318047,-120.85696385693393,28.139360427856445
2874.958333950127,-99.03007587060381,28.128482818603516
2899.5880328094477,-77.013687103619,28.12299156188965
2923.793081688435,-54.99764599274632,28.13619613647461
2947.5734805870893,-33.36151773427692,28.164823532104492
2971.7785294660766,-11.156354170736098,28.198959350585938
2995.5589283647314,10.66890523897639,28.20905303955078
3019.7639772437196,32.493834555761644,28.202320098876953
3043.969026122707,54.50821354904228,28.18990135192871
3067.7494250213613,76.71204811643723,28.176620483398438
3092.379123880682,98.34618976614792,28.159889221191406
3116.1595227793364,120.73913675925654,28.13752555847168
3139.515271697657,142.18289073111762,28.1123104095459
3163.7203205766455,164.38538320032094,28.08489227294922
3187.925369455633,186.01822026748516,28.0577392578125
3212.130418334621,208.40981359619704,28.030963897705078
3235.9108172332753,230.04201814805208,28.00372314453125
3259.69121613193,252.24320498674612,27.979116439819336
3284.320914991251,273.87468640509667,27.95814323425293
3308.101313889905,295.8854431718794,27.94257354736328
3331.8817127885595,317.8958713314318,27.931970596313477
3355.662111687214,339.71620819040646,27.918506622314453
3380.2918105465346,361.7258841217974,27.9031982421875
3404.0722094451894,383.5455621933743,27.890573501586914
3427.8526083438437,405.5546728794768,27.876174926757812
3452.4823072031645,427.5633409725004,27.863723754882812
3476.2627061018193,449.57178856580936,27.853200912475586
3500.043105000474,471.39015345260236,27.84347152709961
3524.2481538794614,493.5876321174656,27.83831214904785
3548.0285527781157,515.2155884634138,27.83402442932129
3572.2336016571035,537.4123996774599,27.84023094177246
3596.014000555758,559.0397029881138,27.85353660583496
3620.6436994150786,581.2357692686003,27.869909286499023
3644.4240983137333,602.8624166566862,27.886022567749023
3668.2044972123877,625.0579733203939,27.900571823120117
3691.984896111042,646.8737132096613,27.91423988342285
3716.6145949703628,668.6889490300426,27.929866790771484
3740.394993869018,690.6937712990962,27.950223922729492
3764.1753927676723,712.508526583961,27.975242614746094
3787.9557916663266,734.5126930208546,28.002378463745117
3812.5854905256474,756.5163291289738,28.029809951782227
3836.3658894243017,778.33009838465,28.0568790435791
3860.570938303289,800.3331677948592,28.083993911743164
3884.7759871822773,822.5256338849613,28.111610412597656
3908.5563860809316,844.5281454471026,28.13907241821289
3932.336784979586,866.3406000349329,28.170188903808594
3956.541833858573,888.1526104177319,28.201377868652344
3980.746882737561,909.9642891832427,28.233558654785156
4004.5272816362162,931.9654845993632,28.26775550842285
4028.7323305152036,953.9662241970179,28.30276107788086
4052.512729413858,975.9667594098692,28.337453842163086
4076.7177782928457,997.7771131896587,28.37179946899414
4100.4981771915,1019.7769896120052,28.406606674194336
4125.127876050821,1041.7762596032446,28.440961837768555
4148.9082749494755,1063.7754728804903,28.47581672668457
4172.68867384813,1085.5846434907112,28.51125144958496
4196.469072746784,1107.5832009044477,28.546823501586914
4220.6741216257715,1129.3915678984806,28.582767486572266
4244.87917050476,1151.3893129923104,28.619192123413086
4268.659569403415,1173.1971717158262,28.655378341674805
4293.289268262735,1195.3837996425743,28.691946029663086
758.5028319698746,-2074.996136151283,28.3251895904541
782.2832308685291,-2052.9504136552937,28.204322814941406
806.9129297278498,-2031.28430779453,28.048351287841797
830.6933286265044,-2009.2392453520906,27.874494552612305
854.898377505492,-1987.0043351870222,27.68620491027832
879.1034263844796,-1965.1495826546115,27.487394332885742
902.8838252831342,-1943.485329154437,27.29024887084961
927.0888741621218,-1921.6312352664306,27.10955238342285
951.2939230411095,-1899.5875669896511,26.957120895385742
975.074321939764,-1877.5444831128139,26.8552303314209
999.2793708187515,-1855.6913836972024,26.800884246826172
1023.4844196977392,-1833.648714194626,26.77880096435547
1047.2648185963938,-1811.7965204930042,26.775123596191406
1071.0452174950483,-1789.7547537231903,26.78850555419922
1094.8256163937028,-1768.093110152999,26.836299896240234
1119.4553152530236,-1746.051532550533,26.929861068725586
1143.235714151678,-1724.3905432923837,27.06414222717285
1167.4407630306657,-1701.780185060801,27.20815658569336
1191.2211619293203,-1679.929959885399,27.33606719970703
1215.4262108083078,-1658.079839588526,27.44739532470703
1239.2066097069621,-1636.610046190525,27.528085708618164
1263.41165858595,-1614.5706958227859,27.569141387939453
1287.6167074649375,-1592.5316798492443,27.592599868774414
1311.3971063635922,-1570.3033229864961,27.601375579833984
1335.6021552425798,-1548.8346233151528,27.59915542602539
1359.382554141234,-1526.606926471499,27.593368530273438
1383.5876030202219,-1504.759120919767,27.589397430419922
1407.3680019188764,-1482.9118443853586,27.58436393737793
1431.997700778197,-1460.8746271049495,27.57615852355957
1455.7780996768518,-1439.217885049905,27.567472457885742
1479.558498575506,-1416.9918425818214,27.572895050048828
1503.7635474544938,-1394.9558187002413,27.59419059753418
1527.9685963334814,-1373.110000767264,27.627452850341797
1551.7489952321362,-1351.0748242052978,27.664552688598633
1575.9540441111237,-1329.2296678501082,27.702356338500977
1599.734443009778,-1307.195149884337,27.73944091796875
1623.9394918887658,-1285.3506551106755,27.78434181213379
1647.7198907874204,-1263.5066601581607,27.84259796142578
1672.349589646741,-1241.6626601404926,27.91973304748535
1696.1299885453957,-1219.8193224256522,27.999134063720703
1720.3350374243832,-1197.9761508512538,28.081241607666016
1744.1154363230378,-1175.7537501245474,28.16460418701172
1768.3204852020253,-1153.7213843533013,28.24637794494629
1792.525534081013,-1131.6893529961242,28.32669448852539
1816.3059329796677,-1110.2273669873675,28.409814834594727
1840.5109818586552,-1088.0061442714275,28.484405517578125
1864.2913807573098,-1065.9752523429188,28.55599021911621
1888.071779655964,-1044.1345390649406,28.61904525756836
1912.2768285349516,-1022.2940153255597,28.67595100402832
1936.4818774139394,-1000.2639759065166,28.73501968383789
1960.262276312594,-978.4242470224635,28.789594650268555
